0.739703,-0.521578,0.780457,-0.006289,0.027081,-0.019234,0.999428,-0.092481,0.007018,-0.037746,0.158758,-0.056946,0.003581,-0.00795,-0.051182,-0.10879,0.133397,-0.111431,0.035821,0.001413,-0.035829,-0.045453,0.123391,0.256262,0.023941,1.223856,0.129535,0.269006,0.314876,0.099641,-0.249888,0.120983,1.204018,-0.131938,0.258862,-0.422628
0.739678,-0.519808,0.780527,-0.006758,0.027927,-0.019569,0.999396,-0.093681,0.005703,-0.036892,0.15706,-0.055298,0.004117,-0.010066,-0.052627,-0.108116,0.132995,-0.109207,0.036814,0.0016,-0.036479,-0.045189,0.122731,0.26165,0.015312,1.223069,0.138466,0.268503,0.300305,0.099188,-0.249211,0.120214,1.202228,-0.130434,0.256636,-0.424531
0.739595,-0.518023,0.780577,-0.007398,0.028588,-0.019977,0.999364,-0.094831,0.00478,-0.036042,0.156072,-0.054655,0.004867,-0.0121,-0.053666,-0.107348,0.132987,-0.106779,0.037832,0.001185,-0.036901,-0.044043,0.125808,0.268395,0.003577,1.211296,0.150635,0.266685,0.292144,0.097366,-0.248862,0.120133,1.199776,-0.12872,0.255203,-0.427986
0.739686,-0.516241,0.780634,-0.008154,0.02903,-0.019986,0.999345,-0.095579,0.00389,-0.035935,0.155656,-0.054825,0.005697,-0.013126,-0.054588,-0.107402,0.132884,-0.104495,0.037997,0.000087,-0.037224,-0.042832,0.130265,0.275653,-0.010765,1.193522,0.163933,0.264874,0.292342,0.096534,-0.249695,0.121606,1.194074,-0.130658,0.254209,-0.428857
0.739418,-0.514394,0.78069,-0.008886,0.029396,-0.020262,0.999323,-0.097131,0.002902,-0.035519,0.156355,-0.054976,0.007014,-0.015054,-0.055589,-0.107068,0.133633,-0.102243,0.038258,-0.000235,-0.03732,-0.040519,0.135623,0.283156,-0.027551,1.167444,0.17676,0.260078,0.314738,0.094863,-0.252261,0.127306,1.185545,-0.13538,0.250593,-0.443391
0.739195,-0.512463,0.780763,-0.009559,0.029687,-0.020535,0.999303,-0.098693,0.001628,-0.035093,0.157322,-0.055087,0.008609,-0.016982,-0.056901,-0.106173,0.134944,-0.100243,0.038498,-0.00013,-0.037456,-0.037763,0.142174,0.290627,-0.043451,1.133922,0.186939,0.256332,0.356562,0.093762,-0.257255,0.136586,1.174378,-0.142198,0.248,-0.460478
0.739041,-0.510538,0.780748,-0.010256,0.029823,-0.020675,0.999289,-0.100135,0.000381,-0.034761,0.159171,-0.056051,0.009532,-0.018357,-0.058222,-0.105998,0.136173,-0.098602,0.038983,0.000532,-0.038266,-0.035091,0.147871,0.297184,-0.055245,1.098424,0.190414,0.257838,0.394004,0.092497,-0.260247,0.141319,1.166097,-0.142935,0.247168,-0.483511
0.73884,-0.508594,0.780717,-0.010918,0.02987,-0.020861,0.999276,-0.101443,-0.000967,-0.034311,0.161052,-0.057481,0.010927,-0.019818,-0.059654,-0.105917,0.137816,-0.097602,0.03928,0.001386,-0.039682,-0.032268,0.152064,0.302908,-0.064242,1.063758,0.189123,0.263655,0.415992,0.091358,-0.26231,0.140424,1.158085,-0.140108,0.248262,-0.515666
0.738628,-0.506576,0.780702,-0.011676,0.029831,-0.020936,0.999267,-0.102423,-0.002226,-0.034028,0.162596,-0.058874,0.012278,-0.02132,-0.061039,-0.105676,0.140043,-0.096359,0.039834,0.00243,-0.040612,-0.029409,0.155143,0.310154,-0.076693,1.027732,0.190182,0.267849,0.44375,0.090801,-0.264668,0.137274,1.149261,-0.13663,0.251241,-0.555834
0.738371,-0.504508,0.780696,-0.012471,0.029746,-0.021051,0.999258,-0.10344,-0.003488,-0.033781,0.164288,-0.060233,0.013862,-0.023092,-0.062414,-0.105472,0.142765,-0.095102,0.039843,0.00328,-0.041535,-0.026449,0.156802,0.317976,-0.089369,0.993525,0.192837,0.269356,0.479638,0.089843,-0.26819,0.13667,1.139064,-0.13446,0.25414,-0.599221
0.738162,-0.502385,0.780676,-0.013209,0.029661,-0.021051,0.999251,-0.1042,-0.005022,-0.033616,0.165566,-0.061606,0.0155,-0.024951,-0.064083,-0.105362,0.146053,-0.09444,0.039924,0.003783,-0.042811,-0.0233,0.157667,0.320961,-0.093762,0.964708,0.186839,0.273268,0.490074,0.089944,-0.271935,0.135132,1.127258,-0.131967,0.253973,-0.643394
0.737971,-0.500245,0.780586,-0.014164,0.029615,-0.020997,0.99924,-0.104714,-0.006018,-0.033557,0.166417,-0.063673,0.016571,-0.027564,-0.065354,-0.10536,0.15072,-0.094222,0.04004,0.004017,-0.043473,-0.020265,0.159078,0.322064,-0.093433,0.937363,0.177363,0.280114,0.491038,0.089714,-0.275729,0.133897,1.117033,-0.12954,0.252861,-0.679482
0.737729,-0.498012,0.780529,-0.015,0.029543,-0.020986,0.999231,-0.105245,-0.00743,-0.033342,0.167022,-0.064823,0.017867,-0.0307,-0.067076,-0.105164,0.156375,-0.094113,0.040052,0.003506,-0.044209,-0.017059,0.161216,0.32431,-0.09588,0.908363,0.171323,0.287085,0.486632,0.088179,-0.280061,0.132751,1.109718,-0.12772,0.251646,-0.705629
