0.417049,-2.822501,0.778403,0.005386,0.029663,-0.040458,0.998726,-0.163731,-0.040672,0.074012,0.210759,-0.098428,0.022804,-0.113777,-0.001419,-0.145331,0.277124,-0.238463,0.038827,0.025472,-0.017876,-0.067441,0.202944,0.360931,-0.345414,0.880967,0.033288,0.233107,-0.14318,0.226168,-0.39512,0.369146,0.803673,-0.107865,0.285276,0.337672
0.417061,-2.822263,0.778339,0.004961,0.029864,-0.041255,0.99869,-0.163495,-0.039552,0.075362,0.210101,-0.100178,0.022762,-0.114571,-0.000333,-0.144176,0.27735,-0.237924,0.039122,0.024492,-0.017561,-0.066986,0.203638,0.362912,-0.347453,0.877482,0.038873,0.234928,-0.177656,0.22563,-0.394764,0.36764,0.802275,-0.112738,0.285895,0.369053
0.41707,-2.822002,0.778291,0.00454,0.030041,-0.042059,0.998653,-0.163226,-0.038449,0.076682,0.209405,-0.101868,0.022888,-0.115406,0.000643,-0.142951,0.277673,-0.237627,0.039009,0.023766,-0.017544,-0.066401,0.204668,0.365601,-0.349439,0.872866,0.046704,0.235856,-0.217065,0.226102,-0.394505,0.364946,0.798789,-0.120463,0.287653,0.411928
0.417088,-2.821673,0.77825,0.004202,0.030123,-0.042922,0.998615,-0.162851,-0.037679,0.078016,0.208965,-0.103601,0.023218,-0.116081,0.001309,-0.14162,0.278098,-0.237555,0.039067,0.023469,-0.017745,-0.065734,0.20581,0.368995,-0.351624,0.867106,0.05579,0.236822,-0.253475,0.226802,-0.394686,0.361571,0.794972,-0.130031,0.289534,0.456367
0.417097,-2.821329,0.778225,0.00389,0.030061,-0.043796,0.998581,-0.162165,-0.036908,0.079654,0.208476,-0.104684,0.023345,-0.116522,0.001962,-0.14002,0.278688,-0.237314,0.039357,0.023791,-0.018142,-0.065036,0.20608,0.372773,-0.354027,0.862307,0.064676,0.237204,-0.281911,0.227569,-0.39515,0.358438,0.791598,-0.139324,0.290727,0.494464
0.417057,-2.820946,0.778212,0.003652,0.029888,-0.044426,0.998559,-0.161554,-0.036574,0.080801,0.208367,-0.105568,0.023306,-0.116714,0.002191,-0.139008,0.27929,-0.237299,0.039722,0.024071,-0.018796,-0.064115,0.205676,0.375397,-0.354768,0.859955,0.070426,0.236575,-0.299994,0.228097,-0.395736,0.355828,0.78953,-0.146982,0.291031,0.522272
0.417006,-2.820513,0.778232,0.003426,0.029657,-0.044921,0.998544,-0.161213,-0.036326,0.081854,0.208807,-0.10614,0.023944,-0.116778,0.002217,-0.138138,0.27997,-0.237202,0.039802,0.024286,-0.019315,-0.063151,0.204549,0.377093,-0.354362,0.859025,0.074247,0.237401,-0.308132,0.228212,-0.396739,0.35414,0.788806,-0.152331,0.291279,0.537974
0.416909,-2.820046,0.77827,0.003116,0.029426,-0.04539,0.998531,-0.161114,-0.03608,0.08248,0.209553,-0.106288,0.024422,-0.11693,0.002403,-0.137186,0.280539,-0.236664,0.039761,0.024346,-0.01973,-0.061955,0.203478,0.377608,-0.352691,0.858977,0.074126,0.237147,-0.305968,0.227785,-0.397788,0.353005,0.788852,-0.154154,0.291158,0.541301
0.416741,-2.819433,0.778342,0.002927,0.02912,-0.045781,0.998523,-0.161366,-0.036241,0.083107,0.211148,-0.106414,0.024646,-0.117129,0.001971,-0.136445,0.281513,-0.236017,0.040415,0.02407,-0.02001,-0.060433,0.201782,0.377682,-0.352451,0.859124,0.071624,0.235975,-0.296545,0.226684,-0.399851,0.354363,0.78928,-0.153556,0.290691,0.535015
0.416478,-2.818766,0.778474,0.002831,0.028694,-0.046163,0.998518,-0.162631,-0.036795,0.083559,0.214813,-0.106462,0.025639,-0.117698,0.001196,-0.13558,0.283353,-0.235775,0.041122,0.023636,-0.020171,-0.058592,0.199472,0.378829,-0.355555,0.859016,0.069634,0.233878,-0.286161,0.225123,-0.402522,0.356866,0.78979,-0.151191,0.290315,0.522482
