-0.075968,-2.447013,0.778939,-0.000064,-0.020075,0.007932,0.999767,-0.086181,-0.106106,-0.122173,0.308727,-0.143975,0.060303,-0.109831,0.030327,-0.04186,0.356599,-0.19929,-0.013214,0.050421,-0.017238,-0.022949,0.143766,0.473243,-0.519424,-0.11511,-0.10223,0.226239,0.063229,-0.497857,-0.490647,0.651531,-0.241924,0.150432,0.053244,-0.16572
-0.077091,-2.4467,0.778778,-0.000326,-0.018736,0.008614,0.999787,-0.091463,-0.106678,-0.123603,0.309734,-0.146477,0.060357,-0.114413,0.029996,-0.04281,0.356765,-0.1994,-0.012349,0.050418,-0.014524,-0.024373,0.140996,0.470374,-0.517026,-0.116339,-0.091725,0.227941,0.024969,-0.528593,-0.491285,0.630945,-0.247486,0.151644,0.047785,-0.144961
-0.078243,-2.44646,0.778582,-0.000735,-0.017568,0.008777,0.999807,-0.097061,-0.106182,-0.123539,0.312288,-0.147556,0.05944,-0.11909,0.030249,-0.043642,0.357378,-0.199112,-0.011228,0.049404,-0.01133,-0.026279,0.140176,0.468824,-0.512892,-0.119511,-0.079541,0.231034,-0.016831,-0.563661,-0.494508,0.608718,-0.254894,0.148462,0.045573,-0.116374
-0.078908,-2.4463,0.778601,-0.000738,-0.016943,0.008179,0.999823,-0.099936,-0.10659,-0.123051,0.313635,-0.149089,0.061484,-0.121677,0.030487,-0.042366,0.357323,-0.198433,-0.011902,0.049518,-0.009169,-0.027918,0.140316,0.468825,-0.509041,-0.124337,-0.066098,0.232742,-0.057836,-0.598692,-0.496901,0.584892,-0.264738,0.142093,0.04494,-0.092532
-0.079355,-2.446138,0.778674,-0.000679,-0.016749,0.007094,0.999834,-0.099917,-0.106196,-0.121249,0.311856,-0.149267,0.06206,-0.12253,0.030902,-0.040327,0.356235,-0.198048,-0.012049,0.050873,-0.007326,-0.029112,0.139674,0.470198,-0.507257,-0.129492,-0.054925,0.231156,-0.091559,-0.63411,-0.499427,0.561512,-0.275221,0.135421,0.041401,-0.075277
-0.079765,-2.44585,0.778696,-0.000433,-0.016595,0.00579,0.999845,-0.098669,-0.10597,-0.118672,0.307969,-0.148721,0.061673,-0.123251,0.03075,-0.037782,0.355067,-0.197699,-0.011386,0.052299,-0.005769,-0.03,0.137094,0.471928,-0.506809,-0.132727,-0.046483,0.229346,-0.116267,-0.670509,-0.504564,0.540749,-0.285792,0.129136,0.034577,-0.063868
-0.080024,-2.445624,0.778812,-0.000166,-0.016464,0.004541,0.999854,-0.097186,-0.106166,-0.117408,0.303921,-0.147609,0.059993,-0.123378,0.030639,-0.035189,0.353619,-0.198615,-0.010263,0.053639,-0.004934,-0.030414,0.135006,0.474013,-0.507716,-0.136366,-0.040951,0.226848,-0.130995,-0.707598,-0.516882,0.521227,-0.29754,0.120421,0.026254,-0.056543
-0.080259,-2.445175,0.778865,0.000013,-0.016547,0.003876,0.999856,-0.09622,-0.106785,-0.116752,0.301595,-0.146487,0.058377,-0.123269,0.029905,-0.033468,0.353159,-0.199979,-0.007881,0.055828,-0.004101,-0.030067,0.131007,0.474282,-0.512356,-0.139641,-0.039287,0.227402,-0.134675,-0.740183,-0.535538,0.504826,-0.309999,0.110453,0.021025,-0.051776
-0.08064,-2.444221,0.778825,-0.000589,-0.016401,0.004036,0.999857,-0.097571,-0.106951,-0.117235,0.302332,-0.145283,0.057868,-0.124293,0.028724,-0.034783,0.35456,-0.202252,-0.000219,0.05552,-0.000338,-0.02962,0.127303,0.471232,-0.517601,-0.142545,-0.041893,0.227999,-0.129032,-0.767115,-0.553432,0.492668,-0.320992,0.106476,0.015582,-0.054291
-0.080679,-2.444025,0.77895,-0.00075,-0.016259,0.003367,0.999862,-0.098488,-0.106516,-0.115138,0.303851,-0.146197,0.059322,-0.12603,0.029189,-0.03354,0.356497,-0.19961,0.001277,0.053632,0.000736,-0.02994,0.12571,0.471795,-0.520975,-0.145782,-0.046833,0.228482,-0.116402,-0.78863,-0.56342,0.483745,-0.332028,0.107429,0.011698,-0.059711
